"ms_zoning","lot_frontage","lot_area","street","lot_shape","land_contour","lot_config","land_slope","condition_1","bldg_type","house_style","overall_qual","overall_cond","roof_style","exterior_1st","mas_vnr_type","exter_qual","foundation","bsmt_qual","bsmt_cond","bsmt_exposure","bsmt_fin_type_1","bsmt_fin_sf_1","bsmt_fin_type_2","bsmt_fin_sf_2","bsmt_unf_sf","heating_qc","central_air","x1st_flr_sf","x2nd_flr_sf","low_qual_fin_sf","bsmt_full_bath","full_bath","half_bath","bedroom_abv_gr","kitchen_abv_gr","kitchen_qual","tot_rms_abv_grd","functional","fireplaces","fireplace_qu","garage_type","garage_finish","garage_cars","garage_area","paved_drive","wood_deck_sf","open_porch_sf","enclosed_porch","screen_porch","sale_price","longitude","latitude","neighborhood_tier","log_sale_price","effective_year"
"RL",63,7875,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",7,5,"Gable","HdBoard","BrkFace",3,"PConc",4,4,1,1,0,1,0,1237,4,1,1253,0,0,0,2,0,3,1,3,6,7,1,3,"Attchd",3,2,402,2,220,21,0,0,176000,-93.637883,42.059517,"Premium",12.0782392740203,1996
"RL",60,7500,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",6,5,"Gable","VinylSd","None",3,"PConc",4,3,1,1,0,1,0,938,5,1,957,1342,0,0,3,1,5,1,3,7,7,1,3,"Attchd",3,2,482,2,188,30,0,0,204000,-93.639068,42.059242,"Premium",12.2258752728264,2003
"RL",99,9556,1,"IR1","Lvl","Corner",1,"Norm","1Fam","1Story",7,5,"Gable","HdBoard","BrkFace",3,"PConc",4,3,1,1,0,1,0,1168,4,1,1187,0,0,0,2,0,3,1,4,6,7,0,0,"Attchd",2,2,420,2,0,21,0,0,160000,-93.637848,42.059293,"Premium",11.982929094216,1993
"RL",63.5,10784,1,"IR1","Lvl","FR2",1,"Norm","1Fam","SLvl",7,5,"Gable","HdBoard","BrkFace",4,"PConc",4,3,1,1,0,1,0,384,4,1,802,670,0,0,2,1,3,1,4,7,7,1,3,"Attchd",2,2,402,2,164,0,0,0,160000,-93.637299,42.057006,"Premium",11.982929094216,1992
"RL",63,9125,1,"IR1","Lvl","Inside",1,"Norm","1Fam","SLvl",7,5,"Gable","HdBoard","BrkFace",3,"PConc",4,3,1,1,0,1,0,384,4,1,812,670,0,0,2,1,3,1,4,7,7,1,3,"Attchd",3,2,392,2,100,25,0,0,163900,-93.637917,42.05817,"Premium",12.0070117647319,1992
"RL",50,7655,1,"IR1","Lvl","CulDSac",1,"Norm","1Fam","2Story",6,5,"Gable","HdBoard","None",3,"PConc",4,3,1,1,0,1,0,903,4,1,910,732,0,0,2,1,3,1,3,7,7,1,3,"Attchd",2,2,392,2,290,84,0,0,168000,-93.635833,42.057533,"Premium",12.0317192583854,1994
"RL",60,3696,1,"Reg","Lvl","Inside",1,"Norm","TwnhsE","1Story",8,5,"Gable","HdBoard","None",4,"CBlock",4,3,1,1,0,1,0,1074,5,1,1088,0,0,0,1,1,2,1,4,5,7,0,0,"Attchd",2,2,461,2,0,74,137,0,170000,-93.634513,42.059375,"Luxury",12.0435537160324,1986
"RL",59.5,5062,1,"IR1","Lvl","CulDSac",1,"Norm","TwnhsE","2Story",7,5,"Gable","HdBoard","None",4,"CBlock",4,3,2,6,828,2,182,180,4,1,1190,900,0,1,2,0,3,1,4,6,6,1,3,"Attchd",3,2,577,2,219,0,0,0,207500,-93.632917,42.059239,"Luxury",12.2428866186529,1984
"RL",38,4740,1,"IR1","Lvl","Inside",1,"Norm","TwnhsE","1Story",8,5,"Gable","Other","None",4,"CBlock",4,3,4,6,248,1,0,918,4,1,1179,0,0,1,2,0,2,1,3,5,7,0,0,"Attchd",2,2,480,2,0,108,0,135,182000,-93.631622,42.059309,"Luxury",12.1117619660589,1988
"RL",35,5118,1,"IR1","HLS","Inside",1,"Norm","TwnhsE","1Story",8,5,"Gable","Other","None",4,"PConc",4,3,4,6,926,1,0,386,4,1,1321,0,0,1,1,0,1,1,4,4,7,1,3,"Attchd",2,2,484,2,0,64,140,0,212000,-93.631633,42.059304,"Luxury",12.2643415536542,1990
"RL",86,14157,1,"IR1","HLS","Corner",1,"Norm","1Fam","1Story",9,5,"Hip","VinylSd","Stone",4,"PConc",5,3,4,6,1249,1,0,673,5,1,1922,0,0,1,2,0,3,1,4,8,7,1,4,"Attchd",3,3,676,2,178,51,0,0,377426,-93.629016,42.060431,"Luxury",12.8411298019654,2006
"RL",98,12328,1,"IR1","Lvl","Inside",1,"Norm","1Fam","2Story",8,5,"Hip","VinylSd","Stone",4,"PConc",5,3,2,6,986,1,0,163,5,1,1164,1377,0,1,3,1,4,1,5,10,7,1,4,"BuiltIn",3,3,729,2,120,32,0,0,349265,-93.629075,42.060144,"Luxury",12.7635862253737,2005
"RL",195,41600,1,"IR1","Lvl","FR2",1,"Norm","2fmCon","1Story",5,5,"Gable","HdBoard","None",3,"CBlock",4,3,4,5,1047,1,0,53,3,1,1424,0,0,1,1,1,3,1,3,7,4,0,0,"2Types",1,3,828,0,144,0,0,0,155000,-93.622874,42.060096,"Premium",11.9511803959014,1990
"RL",61,8035,1,"IR1","HLS","Inside",1,"Norm","TwnhsE","1Story",9,5,"Gable","MetalSd","BrkFace",4,"PConc",5,3,4,6,797,1,0,815,5,1,1612,0,0,1,2,0,2,1,5,6,7,1,4,"Attchd",3,2,556,2,0,164,0,0,319900,-93.629538,42.059743,"Luxury",12.6757637259376,2006
"RL",85,14082,1,"IR1","HLS","Inside",1,"Norm","1Fam","1Story",8,5,"Hip","VinylSd","BrkFace",4,"PConc",5,4,4,6,1558,1,0,662,5,1,2234,0,0,1,1,1,1,1,4,7,7,1,4,"Attchd",2,2,724,2,390,80,0,0,441929,-93.628754,42.058998,"Luxury",12.9989045146727,2006
"RL",90,12546,1,"IR1","Lvl","Corner",1,"Norm","1Fam","1Story",6,7,"Gable","MetalSd","BrkFace",4,"CBlock",4,3,1,4,678,1,0,762,5,1,1440,0,0,0,2,0,3,1,4,7,7,1,3,"Attchd",3,2,467,2,0,0,99,0,182900,-93.637875,42.054368,"Premium",12.116694834379,1981
"RL",78,12090,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",7,7,"Gable","MetalSd","BrkFace",4,"CBlock",4,3,1,5,321,1,0,404,5,1,725,754,0,0,2,1,3,1,4,6,7,1,3,"Attchd",2,2,484,2,167,72,0,0,176000,-93.637816,42.0545,"Premium",12.0782392740203,2003
"RL",93,12299,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",7,6,"Gable","Plywood","Stone",3,"CBlock",4,3,1,6,1328,1,0,201,3,1,1664,0,0,1,2,0,3,1,4,7,7,1,3,"Attchd",3,2,663,2,0,0,0,0,213000,-93.637158,42.054395,"Premium",12.2690474446916,1985
"RL",61,11339,1,"IR1","Lvl","Inside",1,"PosA","1Fam","2Story",7,5,"Hip","HdBoard","BrkFace",3,"CBlock",4,3,1,5,758,1,0,22,3,1,1085,845,0,1,2,1,4,1,4,9,7,1,3,"Attchd",3,2,481,2,192,72,0,0,192000,-93.634665,42.054941,"Premium",12.1652506510099,1979
"RL",92,11952,1,"Reg","Lvl","Inside",1,"PosA","1Fam","2Story",7,6,"Mansard","Other","None",3,"CBlock",4,3,1,1,0,1,0,808,3,1,1161,808,0,0,2,1,3,1,3,8,7,1,4,"Attchd",2,2,534,2,0,0,0,276,190000,-93.633973,42.055217,"Premium",12.1547793511426,1977
"RL",80,12046,1,"IR1","Lvl","Inside",1,"Norm","1Fam","2Story",6,6,"Gable","Plywood","BrkFace",3,"CBlock",3,3,1,2,156,1,0,692,3,1,1118,912,0,0,2,1,4,1,4,8,7,1,3,"Attchd",3,2,551,2,0,224,0,0,195000,-93.631528,42.054427,"Premium",12.1807548375459,1976
"RL",79,10395,1,"IR1","Lvl","FR2",1,"Norm","1Fam","SLvl",6,6,"Gable","HdBoard","BrkFace",3,"CBlock",4,3,3,5,605,1,0,427,3,1,1032,0,0,0,2,0,3,1,3,6,7,1,3,"Attchd",1,2,564,2,0,0,0,0,148000,-93.632669,42.05622,"Premium",11.9049675527463,1978
"RL",79,11850,1,"Reg","Lvl","FR2",1,"Norm","1Fam","1Story",6,6,"Gable","Plywood","BrkFace",3,"CBlock",4,3,1,5,781,1,0,372,3,1,1177,0,0,0,2,0,3,1,4,6,7,0,0,"Attchd",3,2,495,2,204,103,0,0,151500,-93.631795,42.056211,"Premium",11.9283409039316,1984
"RL",80,11584,1,"Reg","Lvl","Inside",1,"Norm","1Fam","SLvl",7,6,"Hip","HdBoard","BrkFace",3,"CBlock",3,3,1,6,315,3,110,114,3,1,1040,685,0,0,2,1,3,1,3,6,7,1,3,"Attchd",2,2,550,2,0,88,216,0,197000,-93.638554,42.052353,"Premium",12.1909590077201,1979
"RL",80,10400,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",6,5,"Gable","MetalSd","BrkFace",3,"CBlock",4,3,1,6,903,1,0,356,5,1,1353,0,0,1,2,0,2,1,3,5,7,1,3,"Attchd",2,2,478,2,240,141,0,0,192350,-93.635411,42.053271,"Premium",12.1670719081804,1999
"RL",80,10793,1,"Reg","Lvl","Inside",1,"RRAn","1Fam","2Story",5,5,"Mansard","Other","BrkFace",3,"CBlock",3,3,1,3,493,4,287,0,5,1,780,840,0,0,2,1,4,1,3,7,6,0,0,"Attchd",3,2,462,2,208,0,0,0,152000,-93.63724,42.05026,"Premium",11.9316357998284,1969
"RL",128,13001,1,"IR1","Lvl","Inside",1,"PosN","1Fam","1Story",6,5,"Hip","HdBoard","BrkFace",3,"CBlock",3,3,2,5,492,4,121,1012,3,1,1220,0,0,0,2,0,2,1,3,6,7,1,3,"Attchd",1,2,944,2,0,0,249,0,170000,-93.634714,42.049832,"Premium",12.0435537160324,1971
"RL",70,12243,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",5,6,"Gable","Plywood","None",3,"CBlock",4,3,3,5,998,1,0,486,4,1,1484,0,0,0,2,0,3,1,3,7,7,1,3,"Attchd",1,2,487,2,224,0,0,180,175000,-93.634581,42.050075,"Premium",12.0725412529057,1971
"RL",90,11700,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",6,6,"Mansard","HdBoard","BrkFace",4,"CBlock",3,3,1,5,384,3,175,143,4,1,1041,702,0,0,1,2,3,1,3,7,7,1,4,"Attchd",1,2,539,2,224,0,0,0,175000,-93.636497,42.050372,"Premium",12.0725412529057,1968
"RL",52,12384,1,"Reg","Lvl","CulDSac",1,"Norm","1Fam","2Story",7,7,"Gable","Plywood","BrkFace",3,"CBlock",4,3,1,1,0,1,0,793,3,1,1142,793,0,0,2,1,3,1,3,7,7,1,3,"Attchd",2,2,550,2,0,113,252,0,197900,-93.633898,42.049956,"Premium",12.1955171315907,1976
"RL",64,8991,1,"IR1","Lvl","CulDSac",1,"PosN","1Fam","SLvl",7,6,"Gable","Plywood","Stone",3,"CBlock",4,3,4,6,624,3,604,0,3,1,1324,0,0,0,2,0,3,1,4,5,7,1,2,"Attchd",3,2,585,2,407,36,0,0,174000,-93.633757,42.051039,"Premium",12.0668105781967,1976
"RL",80,8000,1,"Reg","Lvl","Inside",1,"PosN","1Fam","2Story",6,6,"Gable","HdBoard","None",3,"CBlock",3,3,1,5,931,2,153,0,3,1,1084,793,0,1,2,1,4,1,3,8,7,1,3,"Attchd",1,2,488,2,0,96,0,0,178900,-93.632191,42.048765,"Premium",12.0945822694968,1974
"RL",70,10500,1,"Reg","Lvl","FR2",1,"Norm","1Fam","SLvl",5,7,"Gambrel","MetalSd","BrkFace",3,"CBlock",3,3,3,5,349,1,0,23,3,1,576,533,0,0,1,0,3,1,3,5,7,0,0,"BuiltIn",1,1,288,2,35,0,0,0,139000,-93.627736,42.055392,"Mid-Range",11.8422292121128,2005
"RL",80,10530,1,"IR1","Lvl","Corner",1,"Norm","1Fam","1Story",6,5,"Hip","Plywood","None",3,"CBlock",3,3,1,5,282,2,35,664,3,1,981,0,0,1,1,1,3,1,3,5,7,0,0,"Detchd",1,2,576,2,0,312,40,0,143250,-93.626331,42.055264,"Mid-Range",11.872346634577,1971
"RL",53,7472,1,"IR1","Lvl","CulDSac",1,"Norm","1Fam","2Story",7,9,"Gable","HdBoard","BrkFace",3,"CBlock",3,3,1,5,626,1,0,99,4,1,725,754,0,1,1,1,4,1,4,7,7,0,0,"Attchd",3,2,484,2,0,32,0,0,184000,-93.626565,42.054603,"Mid-Range",12.1226910365911,2004
"RL",63,9457,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,6,"Gable","MetalSd","None",3,"CBlock",3,3,1,5,566,1,0,359,3,1,1422,0,0,1,1,0,3,1,3,7,5,0,0,"Detchd",1,2,576,2,252,0,0,0,155000,-93.629118,42.053407,"Mid-Range",11.9511803959014,1990
"RL",66,7920,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,5,"Gable","HdBoard","BrkFace",3,"CBlock",3,3,1,5,81,6,619,214,5,1,914,0,0,0,1,0,3,1,5,5,7,0,0,"Attchd",2,1,368,2,120,0,0,0,133000,-93.626722,42.054612,"Mid-Range",11.7981044072039,2002
"RL",61,9758,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",5,5,"Gable","HdBoard","None",3,"CBlock",3,3,1,4,412,2,287,251,3,1,950,0,0,0,1,0,3,1,3,5,7,0,0,"Detchd",1,1,280,2,0,0,0,0,119500,-93.627112,42.053547,"Mid-Range",11.6910716503537,1971
"RL",70,8294,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",4,5,"Gable","MetalSd","None",3,"CBlock",3,3,1,1,0,1,0,858,3,1,872,0,0,0,1,0,3,1,3,5,7,0,0,"Detchd",1,4,480,2,0,0,0,0,123000,-93.628047,42.05346,"Mid-Range",11.7199396343546,1971
"RL",72,7340,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",4,6,"Gable","HdBoard","None",3,"CBlock",3,3,1,5,322,1,0,536,3,1,858,0,0,0,1,0,2,1,3,4,7,0,0,"Detchd",1,1,684,2,0,0,0,0,110000,-93.62805,42.053503,"Mid-Range",11.6082356447746,1971
"RL",60,17199,1,"Reg","Lvl","FR2",1,"Norm","1Fam","1Story",4,7,"Gable","MetalSd","None",3,"BrkTil",3,3,1,5,314,1,0,600,5,1,914,0,0,0,1,0,2,1,3,4,7,0,0,"Basment",1,1,270,2,140,0,0,0,128000,-93.6247461,42.0562952,"Mid-Range",11.7597855429018,1961
"RL",60,9000,1,"Reg","Lvl","FR2",1,"Norm","1Fam","1Story",4,6,"Gable","HdBoard","None",3,"PConc",3,3,1,5,616,1,0,248,3,1,864,0,0,0,1,0,3,1,3,5,7,0,0,"Detchd",1,2,528,2,0,0,0,0,120500,-93.621646,42.056395,"Mid-Range",11.6994050319128,1971
"RH",34,4058,1,"Reg","Lvl","Inside",1,"Norm","TwnhsE","SFoyer",7,5,"Gable","MetalSd","BrkFace",3,"PConc",4,3,3,6,584,2,139,0,5,1,767,0,0,1,1,0,1,1,3,4,7,0,0,"Attchd",3,1,367,2,120,40,0,0,133000,-93.624798,42.05467,"Mid-Range",11.7981044072039,1998
"RH",33,4113,1,"IR1","Lvl","Inside",1,"Norm","TwnhsE","1Story",6,5,"Gable","MetalSd","None",4,"PConc",4,3,2,1,0,1,0,1337,5,1,1337,0,0,0,2,0,2,1,4,5,7,1,3,"Attchd",3,2,511,2,136,68,0,0,155000,-93.624798,42.054789,"Mid-Range",11.9511803959014,2001
"RH",26,10943,1,"IR2","Lvl","FR2",1,"Norm","TwnhsE","1Story",6,5,"Gable","MetalSd","None",4,"PConc",4,3,1,6,930,1,0,475,5,1,1337,0,0,1,2,0,2,1,4,5,7,1,3,"Attchd",3,2,522,2,0,68,0,0,177000,-93.624431,42.055319,"Mid-Range",12.083905011556,1998
"RM",21,2205,1,"Reg","Lvl","Inside",1,"Norm","Twnhs","2Story",6,6,"Gable","HdBoard","BrkFace",3,"CBlock",3,3,1,5,312,1,0,213,3,1,525,567,0,0,1,1,3,1,3,6,7,0,0,"Detchd",1,1,264,2,144,0,0,0,113500,-93.629747,42.052669,"Budget",11.6395581159036,1973
"RM",21,1890,1,"Reg","Lvl","Inside",1,"Norm","Twnhs","2Story",6,5,"Gable","HdBoard","BrkFace",3,"CBlock",3,3,1,4,356,1,0,316,3,1,672,546,0,0,1,1,3,1,3,7,7,0,0,"Detchd",1,1,264,2,144,28,0,0,113000,-93.628656,42.052698,"Budget",11.6351430976945,1973
"RM",21,2058,1,"Reg","Lvl","Inside",1,"Norm","Twnhs","2Story",6,5,"Gable","HdBoard","BrkFace",3,"CBlock",3,3,1,1,0,1,0,672,5,1,672,546,0,0,1,1,4,1,5,7,7,0,0,"Detchd",1,1,264,2,0,28,0,0,113700,-93.627855,42.052696,"Budget",11.6413186797386,1973
"RM",24,2016,1,"Reg","Lvl","Inside",1,"Norm","TwnhsE","2Story",5,5,"Gable","HdBoard","BrkFace",3,"CBlock",3,3,1,1,0,1,0,630,3,1,630,672,0,0,2,1,3,1,3,6,7,0,0,"Detchd",1,2,440,2,0,0,0,0,106000,-93.629777,42.052294,"Budget",11.5711943730942,1970
"RM",24,1920,1,"Reg","Lvl","Inside",1,"Norm","TwnhsE","2Story",5,5,"Gable","HdBoard","BrkFace",3,"CBlock",3,3,1,5,471,1,0,294,5,1,765,600,0,1,1,1,2,1,3,6,6,0,0,"Detchd",1,2,440,2,240,36,0,0,122500,-93.627242,42.051833,"Budget",11.7158663089669,1971
"RL",24,4928,1,"IR1","Lvl","Inside",1,"Norm","TwnhsE","1Story",6,5,"Gable","Plywood","None",3,"CBlock",4,3,1,5,120,1,0,958,3,1,958,0,0,0,2,0,2,1,3,5,7,1,3,"Attchd",2,2,440,2,0,205,0,0,128000,-93.627238,42.050397,"Mid-Range",11.7597855429018,1976
"RL",24,2308,1,"Reg","Lvl","Corner",1,"Norm","TwnhsE","2Story",6,6,"Gable","Plywood","None",3,"CBlock",4,3,1,5,556,1,0,248,3,1,804,744,0,1,2,1,3,1,4,7,7,1,3,"Detchd",1,2,440,2,48,0,0,0,155000,-93.624575,42.05057,"Mid-Range",11.9511803959014,1976
"RL",24,2304,1,"Reg","Lvl","Inside",1,"Norm","Twnhs","1Story",7,7,"Gable","Plywood","None",3,"CBlock",4,3,1,6,632,1,6,423,3,1,1055,0,0,0,2,0,2,1,3,4,7,0,0,"Attchd",1,1,319,2,108,32,0,0,142500,-93.625672,42.049996,"Mid-Range",11.8670972786908,1978
"RL",65,7150,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,6,"Hip","HdBoard","BrkFace",3,"CBlock",3,3,1,4,725,1,0,263,3,1,988,0,0,1,1,0,3,1,3,5,7,0,0,"Detchd",1,1,360,2,0,0,0,0,129250,-93.6257971,42.0488205,"Mid-Range",11.7695037923707,1966
"RL",105,15431,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",10,5,"Hip","VinylSd","BrkFace",5,"PConc",5,3,4,6,1430,1,0,564,5,1,2046,0,0,1,2,1,2,1,5,7,7,2,4,"Attchd",3,3,878,2,188,65,0,175,450000,-93.657967,42.061284,"Luxury",13.0170028617465,2006
"RL",105,13693,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",9,5,"Hip","VinylSd","BrkFace",5,"PConc",4,3,3,1,0,1,0,2153,5,1,2069,574,0,0,2,1,3,1,5,9,7,1,4,"BuiltIn",3,3,694,2,414,84,0,0,380000,-93.657444,42.062434,"Luxury",12.8479265317026,2006
"RL",98,11428,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",8,5,"Gable","VinylSd","Stone",4,"PConc",4,3,1,1,0,1,0,1626,5,1,1634,0,0,0,2,0,3,1,4,7,7,1,4,"Attchd",2,3,866,2,0,44,0,0,250000,-93.65331,42.061504,"Luxury",12.4292161968444,2006
"RL",118,13654,1,"IR1","Lvl","CulDSac",1,"Norm","1Fam","2Story",9,5,"Gable","MetalSd","BrkFace",4,"PConc",5,3,4,1,0,1,0,1704,5,1,1722,1036,0,0,2,1,4,1,5,9,7,1,5,"BuiltIn",3,3,814,2,282,55,0,0,418000,-93.657211,42.06027,"Luxury",12.9432367115069,2006
"RL",76,9591,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",8,5,"Gable","VinylSd","BrkFace",4,"PConc",5,3,3,1,0,1,0,1143,5,1,1143,1330,0,0,2,1,4,1,4,9,7,1,4,"BuiltIn",2,3,852,2,192,151,0,0,317000,-93.654689,42.060576,"Luxury",12.6666570528594,2005
"RL",94,13615,1,"IR1","HLS","Corner",0,"Norm","1Fam","1Story",9,5,"Hip","MetalSd","Stone",5,"PConc",5,3,4,1,0,1,0,1802,5,1,1802,0,0,0,2,1,3,1,5,7,7,1,4,"Attchd",3,3,843,2,158,105,0,0,372000,-93.657492,42.06113,"Luxury",12.8266491332553,2006
"RL",99,13069,1,"IR1","Lvl","Inside",1,"Norm","1Fam","2Story",8,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,3,1,0,1,0,1706,5,1,1718,1238,0,0,2,1,5,1,5,11,7,1,5,"BuiltIn",2,3,916,2,194,50,0,0,342000,-93.656249,42.059761,"Luxury",12.7425660160447,2004
"RL",99,12099,1,"IR1","Lvl","Inside",1,"Norm","1Fam","2Story",8,5,"Gable","VinylSd","BrkFace",4,"PConc",5,3,3,6,970,1,0,166,5,1,1136,1332,0,1,2,1,4,1,4,10,7,1,4,"BuiltIn",3,3,872,2,184,154,0,0,354000,-93.6565389,42.059677,"Luxury",12.7770521921159,2004
"RL",110,14277,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",8,5,"Gable","VinylSd","BrkFace",4,"PConc",5,3,2,6,938,1,0,379,5,1,1217,1168,0,1,2,1,3,1,4,7,7,1,4,"Attchd",3,3,818,2,192,228,0,0,350000,-93.65699,42.058634,"Luxury",12.7656884334656,2003
"RL",93,11999,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",8,5,"Hip","VinylSd","BrkFace",4,"PConc",4,3,1,1,0,1,0,1181,5,1,1234,1140,0,0,2,1,4,1,5,10,7,1,4,"BuiltIn",3,3,656,2,104,100,0,0,285000,-93.6545189,42.058619,"Luxury",12.5602444592508,2004
"RL",70,9926,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",7,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,2,6,1178,1,0,436,5,1,1614,0,0,1,2,0,3,1,4,7,7,0,0,"Attchd",2,3,878,2,100,38,0,0,245700,-93.650499,42.059202,"Luxury",12.4118665585093,2006
"RL",71,9254,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",8,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,1,6,119,1,0,1602,5,1,1721,0,0,1,2,0,3,1,4,7,7,0,0,"Attchd",2,2,554,2,168,27,0,0,232698,-93.65045,42.059197,"Luxury",12.3574967544962,2005
"RL",61,7577,1,"IR1","Lvl","Corner",1,"Norm","TwnhsE","1Story",6,5,"Gable","VinylSd","Stone",4,"PConc",4,3,3,5,20,1,0,1342,5,1,1362,0,0,0,2,0,2,1,4,6,7,1,4,"Attchd",2,2,460,2,192,28,0,0,194700,-93.649838,42.059175,"Luxury",12.1792151913603,2006
"RL",34,3903,1,"Reg","Lvl","Inside",1,"Norm","Twnhs","1Story",6,5,"Gable","VinylSd","Stone",4,"PConc",4,3,3,5,1030,1,0,272,5,1,1302,0,0,1,1,1,1,1,4,5,7,1,4,"Attchd",2,2,631,2,110,50,0,0,200000,-93.649808,42.059176,"Luxury",12.2060726455302,2006
"RL",41,6289,1,"IR1","Lvl","Inside",1,"Norm","TwnhsE","1Story",6,5,"Gable","VinylSd","Stone",4,"PConc",4,3,3,5,762,1,0,600,5,1,1362,0,0,1,2,0,2,1,4,6,7,1,4,"Attchd",2,2,460,2,192,28,0,0,207000,-93.649798,42.059176,"Luxury",12.2404740722475,2006
"RL",34,4590,1,"Reg","Lvl","Inside",1,"Norm","Twnhs","1Story",8,5,"Gable","VinylSd","Stone",4,"PConc",4,4,2,6,24,1,0,1530,5,1,1554,0,0,0,2,0,2,1,4,6,7,1,4,"Attchd",2,2,627,2,156,73,0,0,209500,-93.649397,42.05826,"Luxury",12.2524790183443,2006
"RL",34,4590,1,"Reg","Lvl","Inside",1,"Norm","Twnhs","1Story",8,5,"Gable","VinylSd","Stone",4,"PConc",4,4,2,6,24,1,0,1530,5,1,1554,0,0,0,2,0,2,1,4,6,7,1,4,"Attchd",2,2,627,2,156,73,0,0,209500,-93.649319,42.058276,"Luxury",12.2524790183443,2006
"RL",44,6442,1,"IR1","Lvl","Inside",1,"Norm","TwnhsE","1Story",8,5,"Gable","VinylSd","Stone",4,"PConc",4,4,2,6,24,1,0,1346,5,1,1370,0,0,0,2,0,2,1,4,6,7,1,4,"Attchd",2,2,484,2,120,49,0,0,202500,-93.649291,42.058284,"Luxury",12.2184951655287,2006
"RL",48,7841,1,"IR1","Lvl","Inside",1,"Norm","TwnhsE","1Story",9,5,"Hip","MetalSd","BrkFace",5,"PConc",5,3,1,6,848,1,0,729,5,1,1577,0,0,1,2,0,2,1,5,6,7,1,4,"Attchd",2,2,564,2,203,39,0,0,280000,-93.653414,42.056827,"Luxury",12.5425448821514,2005
"RL",60,7313,1,"Reg","Lvl","Inside",1,"Norm","TwnhsE","1Story",9,5,"Hip","MetalSd","BrkFace",5,"PConc",5,3,1,6,1153,1,0,408,5,1,1561,0,0,1,2,0,2,1,5,6,7,1,4,"Attchd",3,2,556,2,203,47,0,0,277500,-93.652565,42.057124,"Luxury",12.5335762121686,2005
"RL",48,3242,1,"Reg","Lvl","Inside",1,"Norm","TwnhsE","1Story",7,5,"Gable","VinylSd","Stone",4,"PConc",4,3,1,6,1000,1,0,405,5,1,1405,0,0,1,2,0,2,1,4,6,7,1,4,"Attchd",2,2,478,2,136,36,0,0,200000,-93.650608,42.057209,"Luxury",12.2060726455302,2003
"RL",65,10237,1,"Reg","Lvl","Inside",1,"RRAn","1Fam","2Story",6,5,"Gable","VinylSd","None",4,"PConc",4,3,1,1,0,1,0,768,5,1,768,768,0,0,2,1,3,1,4,6,7,1,4,"Attchd",3,2,400,2,100,38,0,0,176000,-93.646429,42.063381,"Premium",12.0782392740203,2006
"RL",88,12216,1,"IR1","Lvl","Corner",1,"Norm","1Fam","1Story",6,5,"Gable","VinylSd","None",3,"PConc",4,3,3,6,918,1,0,408,5,1,1326,0,0,1,2,0,3,1,4,6,7,0,0,"Attchd",3,2,388,2,120,23,0,0,203000,-93.6443,42.062067,"Premium",12.2209612580239,2005
"RL",43,3621,1,"Reg","Lvl","Inside",1,"Norm","TwnhsE","1Story",8,5,"Hip","VinylSd","BrkFace",4,"PConc",4,3,4,6,1084,1,0,322,5,1,1589,0,0,1,2,0,2,1,4,7,7,1,3,"Attchd",3,3,630,2,143,20,0,0,226500,-93.640513,42.062946,"Premium",12.3305002239052,2003
"RL",65,16219,1,"IR2","Lvl","Inside",1,"Norm","1Fam","SLvl",7,5,"Gable","VinylSd","None",4,"PConc",4,3,4,6,779,1,0,56,5,1,1119,0,0,1,2,0,2,1,4,5,7,0,0,"Attchd",3,2,437,2,100,24,0,0,188500,-93.644064,42.061429,"Premium",12.1468532858702,2005
"RL",59,11796,1,"IR1","Lvl","Inside",1,"Norm","1Fam","2Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,3,1,0,1,0,847,5,1,847,1112,0,0,2,1,4,1,4,8,7,1,4,"BuiltIn",3,2,434,2,100,48,0,0,215000,-93.643961,42.061541,"Premium",12.2783933071098,2005
